date,symbol,industry,open,high,low,close,volume
2025-04-08,OFSS,Information Technology,7425.0,7578.0,7240.0,7545.95,147706
2025-04-08,OIL,Oil Gas & Consumable Fuels,349.0,354.8,342.15,353.45,2609456
2025-04-08,OLAELEC,Automobile and Auto Components,52.49,52.87,50.02,50.88,38477761
2025-04-08,OLECTRA,Automobile and Auto Components,1130.0,1144.7,1093.25,1103.6,364589
2025-04-08,ONESOURCE,Healthcare,1422.45,1624.7,1363.05,1553.35,331732
2025-04-08,ONGC,Oil Gas & Consumable Fuels,223.0,227.24,219.18,226.66,11309092
2025-04-08,PAGEIND,Textiles,41500.0,42655.45,41462.55,41750.4,18910
2025-04-08,PARADEEP,Chemicals,120.0,126.08,116.8,125.2,12093437
2025-04-08,PATANJALI,Fast Moving Consumer Goods,598.97,610.0,593.35,605.58,727224
2025-04-08,PCBL,Chemicals,405.85,410.9,396.2,401.0,1640366
2025-04-08,PERSISTENT,Information Technology,4718.55,4920.0,4576.35,4595.3,1299383
2025-04-08,PETRONET,Oil Gas & Consumable Fuels,279.2,286.3,270.6,285.3,1757623
2025-04-08,PFC,Financial Services,400.0,413.3,395.1,398.55,12900567
2025-04-08,PFIZER,Healthcare,3990.85,4033.0,3894.3,4023.7,21052
2025-04-08,PGEL,Consumer Durables,850.55,884.65,841.05,865.0,4040923
2025-04-08,PHOENIXLTD,Realty,1558.85,1590.0,1548.3,1572.35,1110994
2025-04-08,PIDILITIND,Chemicals,1425.0,1473.5,1425.0,1465.48,562380
2025-04-08,PIIND,Chemicals,3259.65,3313.0,3230.15,3277.1,246889
2025-04-08,PNB,Financial Services,96.5,97.57,94.96,96.91,22062343
2025-04-08,PNBHOUSING,Financial Services,957.0,979.0,948.05,964.1,3280259
2025-04-08,POLICYBZR,Financial Services,1504.0,1551.7,1483.55,1531.95,2919187
2025-04-08,POLYCAB,Capital Goods,4990.0,5100.0,4925.0,4986.15,283588
2025-04-08,POLYMED,Healthcare,2012.4,2050.6,1973.0,2036.65,59101
2025-04-08,POONAWALLA,Financial Services,354.9,356.75,346.3,354.5,1475422
2025-04-08,POWERGRID,Power,291.95,294.0,284.65,288.95,20831596
2025-04-08,POWERINDIA,Capital Goods,11775.0,11839.65,11406.55,11666.1,68040
2025-04-08,PPLPHARMA,Healthcare,224.25,225.5,220.15,221.56,3781107
2025-04-08,PREMIERENE,Capital Goods,873.15,879.75,842.55,847.55,705939
2025-04-08,PRESTIGE,Realty,1108.0,1108.0,1065.0,1087.05,436959
2025-04-08,PTCIL,Capital Goods,13399.8,13399.8,13109.2,13280.25,10367
2025-04-08,PVRINOX,Media Entertainment & Publication,875.0,888.8,861.25,883.7,398365
2025-04-08,RADICO,Fast Moving Consumer Goods,2248.15,2349.0,2248.15,2323.3,211830
2025-04-08,RAILTEL,Telecommunication,289.95,292.95,284.25,291.05,1249478
2025-04-08,RAINBOW,Healthcare,1470.6,1518.3,1427.7,1479.65,1061784
2025-04-08,RAMCOCEM,Construction Materials,928.05,944.4,927.8,933.9,453881
2025-04-08,RBLBANK,Financial Services,172.0,174.89,167.73,169.75,6141744
2025-04-08,RECLTD,Financial Services,390.0,402.35,389.75,395.85,8299658
2025-04-08,REDINGTON,Services,207.0,209.53,198.5,201.24,4725046
2025-04-08,RELIANCE,Oil Gas & Consumable Fuels,1172.0,1196.6,1163.3,1182.2,19555040
2025-04-08,RHIM,Capital Goods,472.25,478.0,459.6,464.0,196600
2025-04-08,RITES,Construction,217.98,220.82,214.1,218.05,616090
2025-04-08,RKFORGE,Automobile and Auto Components,725.0,738.65,719.85,729.25,168386
2025-04-08,RPOWER,Power,40.8,41.07,39.35,39.83,24440587
2025-04-08,RRKABEL,Capital Goods,905.0,913.8,887.75,899.45,74162
2025-04-08,RVNL,Construction,347.85,348.95,338.8,344.35,4587642
2025-04-08,SAGILITY,Information Technology,39.01,40.01,37.77,39.09,6445530
2025-04-08,SAIL,Metals & Mining,107.45,108.14,102.75,104.83,21280686
2025-04-08,SAILIFE,Healthcare,678.95,688.0,671.0,681.3,686611
2025-04-08,SAMMAANCAP,Financial Services,105.9,107.23,103.79,106.29,5091030
2025-04-08,SAPPHIRE,Consumer Services,295.1,299.6,287.45,291.1,267061
2025-04-08,SARDAEN,Metals & Mining,476.9,476.9,436.65,439.0,1206153
2025-04-08,SAREGAMA,Media Entertainment & Publication,499.65,502.7,493.15,499.0,293533
2025-04-08,SBFC,Financial Services,90.0,92.32,88.52,88.89,1324364
2025-04-08,SBICARD,Financial Services,817.0,850.95,817.0,846.5,1492773
2025-04-08,SBILIFE,Financial Services,1490.0,1498.05,1458.05,1488.0,2142568
2025-04-08,SBIN,Financial Services,760.0,774.0,758.15,768.6,12911288
2025-04-08,SCHAEFFLER,Automobile and Auto Components,3023.0,3128.8,2970.0,3070.85,76492
2025-04-08,SCI,Services,162.98,170.35,158.62,169.1,4030809
2025-04-08,SHREECEM,Construction Materials,30247.0,30594.95,30165.8,30433.2,42775
2025-04-08,SHRIRAMFIN,Financial Services,623.7,648.3,623.05,641.45,10415072
2025-04-08,SHYAMMETL,Capital Goods,815.2,845.0,812.4,835.95,344469
2025-04-08,SIEMENS,Capital Goods,2938.35,3031.0,2750.0,2763.45,2603929
2025-04-08,SIGNATURE,Realty,1063.5,1093.6,1056.05,1069.05,478508
2025-04-08,SJVN,Power,91.08,92.06,89.53,90.6,4027939
2025-04-08,SOBHA,Realty,1145.15,1166.05,1099.05,1156.5,348939
2025-04-08,SOLARINDS,Chemicals,10879.9,10999.0,10608.0,10930.75,79486
2025-04-08,SONACOMS,Automobile and Auto Components,415.0,424.8,405.4,411.05,1686256
2025-04-08,SONATSOFTW,Information Technology,306.05,312.75,301.8,305.5,3333308
2025-04-08,SPLPETRO,Chemicals,584.85,595.4,570.15,590.35,102401
2025-04-08,SRF,Chemicals,2740.0,2806.25,2722.0,2760.15,626510
2025-04-08,STARHEALTH,Financial Services,350.0,352.0,342.6,349.65,751691
2025-04-08,SUMICHEM,Chemicals,545.1,567.75,545.1,559.75,434463
2025-04-08,SUNDARMFIN,Financial Services,4529.85,4725.0,4506.0,4689.9,81196
2025-04-08,SUNPHARMA,Healthcare,1645.0,1709.85,1645.0,1688.35,2807382
2025-04-08,SUNTV,Media Entertainment & Publication,638.0,659.0,635.05,652.8,445358
2025-04-08,SUPREMEIND,Capital Goods,3188.05,3236.7,3114.4,3208.05,127568
2025-04-08,SUZLON,Capital Goods,54.34,54.34,52.73,53.08,40949448
2025-04-08,SWANCORP,Chemicals,394.5,402.55,389.3,396.85,1982645
2025-04-08,SWIGGY,Consumer Services,329.0,334.6,322.55,333.3,6086723
2025-04-08,SYNGENE,Healthcare,713.0,713.6,692.05,695.1,667369
2025-04-08,SYRMA,Capital Goods,438.0,444.0,427.15,434.8,507646
2025-04-08,TARIL,Capital Goods,486.0,494.45,477.3,494.0,2402811
2025-04-08,TATACHEM,Chemicals,805.0,816.45,801.9,809.25,322203
2025-04-08,TATACOMM,Telecommunication,1567.35,1588.2,1546.3,1565.5,198820
2025-04-08,TATACONSUM,Fast Moving Consumer Goods,1056.0,1073.5,1044.75,1069.75,1444712
2025-04-08,TATAELXSI,Information Technology,4910.05,5014.25,4760.0,4869.4,246320
2025-04-08,TATAINVEST,Financial Services,620.0,620.0,600.12,611.08,27408
2025-04-08,TATAPOWER,Power,360.25,370.7,356.0,359.7,6317158
2025-04-08,TATASTEEL,Metals & Mining,134.89,136.2,128.02,130.28,68999181
2025-04-08,TATATECH,Information Technology,625.0,632.7,611.35,615.85,1276218
2025-04-08,TBOTEK,Consumer Services,1059.9,1074.7,1031.4,1071.3,109310
2025-04-08,TCS,Information Technology,3302.05,3349.0,3255.3,3292.95,5557558
2025-04-08,TECHM,Information Technology,1314.0,1342.05,1291.15,1314.4,2868814
2025-04-08,TEGA,Capital Goods,1360.0,1408.0,1347.0,1396.65,14613
2025-04-08,TEJASNET,Telecommunication,820.05,845.4,804.35,820.15,2706332
2025-04-08,THERMAX,Capital Goods,3293.0,3365.95,3202.2,3221.95,61180
2025-04-08,TIINDIA,Automobile and Auto Components,2613.0,2626.35,2550.1,2569.1,209712
2025-04-08,TIMKEN,Capital Goods,2388.0,2390.4,2292.1,2304.25,97253
2025-04-08,TITAGARH,Capital Goods,767.85,784.2,752.4,758.7,1272225
2025-04-08,TITAN,Consumer Durables,3149.7,3227.25,3101.0,3122.3,2830156
2025-04-08,TMPV,Automobile and Auto Components,591.2,606.6,584.2,588.85,20987855
2025-04-08,TORNTPHARM,Healthcare,3241.2,3270.65,3190.15,3246.6,602145
2025-04-08,TORNTPOWER,Power,1534.6,1535.0,1482.0,1509.75,255617
2025-04-08,TRENT,Consumer Services,4903.0,4964.05,4684.2,4767.2,3035242
2025-04-08,TRIDENT,Textiles,26.67,26.67,25.5,25.7,9802029
2025-04-08,TRITURBINE,Capital Goods,503.25,505.0,478.8,488.4,1903705
2025-04-08,TTML,Telecommunication,57.05,57.05,55.4,56.27,3846449
2025-04-08,TVSMOTOR,Automobile and Auto Components,2395.05,2449.0,2360.5,2437.65,692612
2025-04-08,UBL,Fast Moving Consumer Goods,1975.0,2016.0,1947.95,1996.5,195943
2025-04-08,UCOBANK,Financial Services,28.85,29.21,28.12,28.89,15423300
2025-04-08,ULTRACEMCO,Construction Materials,11317.75,11542.75,11240.8,11270.45,602120
2025-04-08,UNIONBANK,Financial Services,122.49,122.56,117.96,120.84,12048353
2025-04-08,UNITDSPR,Fast Moving Consumer Goods,1411.0,1438.85,1411.0,1425.1,562645
2025-04-08,UNOMINDA,Automobile and Auto Components,812.95,846.9,812.95,837.3,699453
2025-04-08,UPL,Chemicals,619.0,628.1,610.1,614.5,1696619
2025-04-08,USHAMART,Capital Goods,306.25,312.1,295.45,299.95,604041
2025-04-08,UTIAMC,Financial Services,1030.05,1048.5,1006.0,1010.3,133095
2025-04-08,VBL,Fast Moving Consumer Goods,530.0,541.9,529.1,540.4,3768369
2025-04-08,VEDL,Metals & Mining,387.45,390.8,368.15,376.1,17126260
2025-04-08,VIJAYA,Healthcare,919.8,1063.0,904.25,1016.1,13420787
2025-04-08,VMM,Consumer Services,104.55,105.25,102.81,104.3,7817030
2025-04-08,VOLTAS,Consumer Durables,1333.0,1334.75,1296.35,1320.65,726257
2025-04-08,VTL,Textiles,462.45,473.65,441.25,445.6,732805
2025-04-08,WAAREEENER,Capital Goods,2151.2,2178.0,2100.2,2114.8,658407
2025-04-08,WELCORP,Capital Goods,796.3,813.75,752.4,768.75,1550829
2025-04-08,WELSPUNLIV,Textiles,121.01,122.9,118.02,119.86,1421419
2025-04-08,WHIRLPOOL,Consumer Durables,1051.0,1089.0,1051.0,1080.6,308316
2025-04-08,WIPRO,Information Technology,244.75,249.5,243.85,247.25,13806651
2025-04-08,WOCKPHARMA,Healthcare,1238.85,1279.9,1182.0,1264.05,970506
2025-04-08,YESBANK,Financial Services,17.05,17.35,16.9,17.17,81632731
2025-04-08,ZEEL,Media Entertainment & Publication,99.99,109.9,98.28,107.93,22942156
2025-04-08,ZENSARTECH,Information Technology,669.75,674.25,640.9,653.05,792935
2025-04-08,ZENTEC,Capital Goods,1389.95,1435.35,1375.0,1428.85,493843
2025-04-08,ZFCVINDIA,Automobile and Auto Components,13000.0,13098.15,12649.95,12724.6,7467
2025-04-08,ZYDUSLIFE,Healthcare,845.0,866.2,836.1,859.1,2795212
2025-04-08,ZYDUSWELL,Fast Moving Consumer Goods,338.37,350.59,336.81,347.51,32611
2025-04-09,360ONE,Financial Services,848.05,852.75,804.3,808.55,554023
2025-04-09,3MINDIA,Diversified,27902.0,28156.8,27829.15,28028.1,1022
2025-04-09,AADHARHFC,Financial Services,455.75,462.8,450.65,459.4,993387
2025-04-09,AARTIIND,Chemicals,364.0,364.5,354.2,357.75,655151
2025-04-09,AAVAS,Financial Services,2061.05,2093.4,2025.75,2043.7,126793
2025-04-09,ABB,Capital Goods,5074.0,5090.9,4970.0,5036.2,353532
2025-04-09,ABBOTINDIA,Healthcare,29009.6,29600.05,28975.55,29108.05,5194
2025-04-09,ABCAPITAL,Financial Services,184.0,185.49,180.4,181.95,5739540
2025-04-09,ABDL,Fast Moving Consumer Goods,311.7,314.2,309.6,312.75,101794
2025-04-09,ABFRL,Consumer Services,246.4,249.3,242.1,246.3,1437336
2025-04-09,ABREL,Realty,1787.95,1790.0,1689.2,1713.9,239378
2025-04-09,ABSLAMC,Financial Services,623.35,627.4,616.7,619.9,242609
2025-04-09,ACC,Construction Materials,1969.0,1993.85,1951.25,1986.7,94795
2025-04-09,ACE,Capital Goods,1190.75,1209.2,1185.0,1194.6,162046
2025-04-09,ACMESOLAR,Power,192.05,198.06,192.05,195.48,372934
2025-04-09,ACUTAAS,Healthcare,1097.43,1115.98,1055.05,1066.35,220792
2025-04-09,ADANIENSOL,Power,835.35,845.0,827.6,837.4,1026681
2025-04-09,ADANIENT,Metals & Mining,2215.8,2228.17,2170.71,2190.09,1001633
2025-04-09,ADANIGREEN,Power,874.0,878.95,850.5,860.75,2518172
2025-04-09,ADANIPORTS,Services,1133.85,1135.6,1112.0,1131.8,1537177
2025-04-09,ADANIPOWER,Power,102.59,102.8,101.0,101.69,1863371
2025-04-09,AEGISLOG,Oil Gas & Consumable Fuels,778.15,786.0,764.8,772.05,488526
2025-04-09,AFCONS,Construction,432.0,432.5,420.3,422.5,691027
2025-04-09,AFFLE,Information Technology,1469.45,1469.45,1391.55,1401.7,355912
2025-04-09,AIAENG,Capital Goods,3104.4,3132.8,3066.9,3106.5,45430
2025-04-09,AJANTPHARM,Healthcare,2469.6,2498.25,2452.55,2470.15,44392
2025-04-09,AKZOINDIA,Consumer Durables,3492.2,3512.8,3328.4,3337.65,12663
2025-04-09,ALKEM,Healthcare,4772.15,4852.5,4755.1,4838.85,69215
2025-04-09,AMBER,Consumer Durables,6416.0,6417.5,6088.0,6159.4,390920
2025-04-09,AMBUJACEM,Construction Materials,536.8,552.3,531.15,547.8,4262360
2025-04-09,ANANDRATHI,Financial Services,1784.0,1816.35,1756.55,1768.75,59565
2025-04-09,ANANTRAJ,Realty,433.25,433.4,412.6,415.4,1347287
2025-04-09,ANGELONE,Financial Services,220.0,223.8,215.65,222.84,798164
2025-04-09,ANURAS,Chemicals,706.45,740.0,689.9,713.45,851188
2025-04-09,APARINDS,Capital Goods,4936.15,4944.35,4740.0,4817.3,83742
2025-04-09,APLAPOLLO,Capital Goods,1479.15,1479.15,1437.9,1474.4,599488
2025-04-09,APOLLOHOSP,Healthcare,6665.0,6851.45,6665.0,6834.1,680834
2025-04-09,APOLLOTYRE,Automobile and Auto Components,399.0,409.3,395.65,407.8,844827
2025-04-09,APTUS,Financial Services,305.6,306.0,299.0,299.7,216659
2025-04-09,ARE&M,Automobile and Auto Components,977.9,977.9,957.0,968.55,345174
2025-04-09,ASAHIINDIA,Automobile and Auto Components,624.5,624.5,610.0,619.75,33467
2025-04-09,ASHOKLEY,Capital Goods,100.5,102.93,99.75,102.34,4279677
2025-04-09,ASIANPAINT,Consumer Durables,2400.0,2429.45,2390.9,2411.15,1186947
2025-04-09,ASTERDM,Healthcare,479.2,499.6,477.5,492.75,1705787
2025-04-09,ASTRAL,Capital Goods,1269.4,1276.8,1252.4,1265.9,362116
2025-04-09,ATGL,Oil Gas & Consumable Fuels,584.0,586.0,576.4,579.4,348619
2025-04-09,ATUL,Chemicals,5245.0,5389.8,5101.0,5196.6,105677
2025-04-09,AUBANK,Financial Services,548.0,557.85,540.0,554.3,1862435
2025-04-09,AUROPHARMA,Healthcare,1056.1,1076.5,1042.2,1058.0,2530341
2025-04-09,AWL,Fast Moving Consumer Goods,276.0,276.0,270.75,271.7,933340
2025-04-09,AXISBANK,Financial Services,1073.1,1081.85,1058.0,1061.65,6690201
2025-04-09,BAJAJ-AUTO,Automobile and Auto Components,7525.45,7631.3,7460.5,7572.3,261256
2025-04-09,BAJAJFINSV,Financial Services,1899.0,1918.3,1878.0,1895.7,1394829
2025-04-09,BAJAJHFL,Financial Services,117.92,119.99,116.61,118.25,7629208
2025-04-09,BAJAJHLDNG,Financial Services,10776.5,11234.0,10538.75,11092.3,148878
2025-04-09,BAJFINANCE,Financial Services,881.5,884.2,862.5,873.58,1048774
2025-04-09,BALKRISIND,Automobile and Auto Components,2325.8,2326.95,2231.55,2280.6,319655
2025-04-09,BALRAMCHIN,Fast Moving Consumer Goods,525.0,529.7,511.55,520.65,397712
2025-04-09,BANDHANBNK,Financial Services,153.5,153.5,143.28,146.86,8752215
2025-04-09,BANKBARODA,Financial Services,235.0,235.88,229.05,230.21,9003748
2025-04-09,BANKINDIA,Financial Services,108.9,109.09,104.51,106.76,9301804
2025-04-09,BATAINDIA,Consumer Durables,1211.1,1236.9,1201.75,1227.75,67940
2025-04-09,BAYERCROP,Chemicals,4743.2,4806.95,4701.0,4720.9,13294
2025-04-09,BBTC,Fast Moving Consumer Goods,1740.5,1822.0,1720.0,1788.1,90055
2025-04-09,BDL,Capital Goods,1280.0,1307.3,1252.0,1285.8,1025338
2025-04-09,BEL,Capital Goods,281.0,282.8,276.6,280.15,11389916
2025-04-09,BEML,Capital Goods,1425.0,1516.5,1390.0,1494.35,585402
2025-04-09,BERGEPAINT,Consumer Durables,539.0,551.0,535.35,537.6,1450416
2025-04-09,BHARATFORG,Automobile and Auto Components,965.05,972.7,940.75,969.85,1791396
2025-04-09,BHARTIARTL,Telecommunication,1719.65,1726.85,1711.6,1715.55,5600666
2025-04-09,BHARTIHEXA,Telecommunication,1425.0,1479.9,1411.95,1432.5,282216
2025-04-09,BHEL,Capital Goods,210.94,214.2,205.19,211.81,10120991
2025-04-09,BIKAJI,Fast Moving Consumer Goods,680.0,683.5,669.4,676.7,124154
2025-04-09,BIOCON,Healthcare,315.65,316.1,305.0,306.3,3481679
2025-04-09,BLS,Consumer Services,366.0,367.8,341.8,346.55,5528252
2025-04-09,BLUEDART,Services,6050.0,6130.95,5976.5,6078.8,5512
2025-04-09,BLUEJET,Healthcare,690.0,690.35,625.1,626.05,1302604
2025-04-09,BLUESTARCO,Consumer Durables,1973.1,1982.25,1920.0,1939.3,460710
2025-04-09,BOSCHLTD,Automobile and Auto Components,26500.0,26596.45,26077.35,26182.7,10681
2025-04-09,BPCL,Oil Gas & Consumable Fuels,288.7,290.65,279.6,287.95,14519066
2025-04-09,BRIGADE,Realty,921.2,929.45,903.05,909.35,112204
2025-04-09,BRITANNIA,Fast Moving Consumer Goods,5149.5,5352.1,5149.5,5339.45,549745
2025-04-09,BSE,Financial Services,1833.4,1870.0,1802.53,1849.45,3161970
2025-04-09,BSOFT,Information Technology,351.05,360.5,346.9,356.7,1183417
2025-04-09,CAMS,Financial Services,714.6,725.4,701.42,718.04,288092
2025-04-09,CANBK,Financial Services,89.66,90.2,87.15,88.42,21829542
2025-04-09,CANFINHOME,Financial Services,659.4,663.5,650.2,656.85,239240
2025-04-09,CAPLIPOINT,Healthcare,1856.85,1856.85,1701.55,1713.8,299971
2025-04-09,CARBORUNIV,Capital Goods,941.0,953.9,936.0,940.5,35718
2025-04-09,CARTRADE,Consumer Services,1524.4,1530.65,1362.5,1385.95,681664
2025-04-09,CASTROLIND,Oil Gas & Consumable Fuels,193.59,198.4,192.0,196.16,5642328
2025-04-09,CCL,Fast Moving Consumer Goods,564.95,576.0,553.55,573.8,112844
2025-04-09,CDSL,Financial Services,1169.0,1173.55,1140.6,1146.65,2230395
2025-04-09,CEATLTD,Automobile and Auto Components,2704.7,2715.8,2659.0,2677.2,167492
2025-04-09,CEMPRO,Construction,560.0,568.45,533.1,537.25,435041
2025-04-09,CENTRALBK,Financial Services,35.1,35.16,33.75,33.86,12630804
2025-04-09,CESC,Power,150.0,151.44,147.75,150.05,1702655
2025-04-09,CGCL,Financial Services,158.4,161.78,153.1,154.27,1937480
2025-04-09,CGPOWER,Capital Goods,550.0,555.0,537.6,551.0,2178868
2025-04-09,CHAMBLFERT,Chemicals,630.0,642.5,622.3,638.05,2286845
2025-04-09,CHENNPETRO,Oil Gas & Consumable Fuels,616.0,622.3,598.15,606.8,2348460
2025-04-09,CHOICEIN,Financial Services,505.0,506.8,493.15,504.7,231695
2025-04-09,CHOLAFIN,Financial Services,1475.0,1475.0,1390.0,1430.6,2837371
2025-04-09,CIPLA,Healthcare,1416.5,1423.0,1396.05,1415.6,1701314
2025-04-09,CLEAN,Chemicals,1171.35,1178.9,1136.95,1144.7,60970
2025-04-09,COALINDIA,Oil Gas & Consumable Fuels,382.3,382.7,373.1,374.6,5781453
2025-04-09,COCHINSHIP,Capital Goods,1380.0,1398.0,1332.5,1359.9,1011126
2025-04-09,COFORGE,Information Technology,1270.0,1278.8,1235.0,1264.73,1093569
2025-04-09,COHANCE,Healthcare,1080.0,1089.15,1045.0,1058.65,227803
2025-04-09,COLPAL,Fast Moving Consumer Goods,2450.1,2519.0,2442.95,2508.1,589111
2025-04-09,CONCOR,Services,533.6,549.76,526.8,548.16,724758
2025-04-09,CONCORDBIO,Healthcare,1617.0,1674.85,1580.65,1605.5,202911
2025-04-09,COROMANDEL,Chemicals,2063.45,2099.2,1981.05,2004.7,453498
2025-04-09,CRAFTSMAN,Automobile and Auto Components,4399.0,4444.8,4217.55,4290.5,19157
2025-04-09,CREDITACC,Financial Services,996.55,1029.0,978.85,1017.25,1510746
2025-04-09,CRISIL,Financial Services,4300.0,4364.9,4171.25,4211.1,53535
2025-04-09,CROMPTON,Consumer Durables,330.1,333.6,325.6,328.8,1403719
2025-04-09,CUB,Financial Services,161.0,161.42,157.56,159.78,1811578
2025-04-09,CUMMINSIND,Capital Goods,2738.0,2789.65,2690.0,2781.45,320068
2025-04-09,CYIENT,Information Technology,1165.3,1167.0,1123.0,1149.1,347217
2025-04-09,DABUR,Fast Moving Consumer Goods,459.8,468.45,458.05,465.25,2429984
2025-04-09,DATAPATTNS,Capital Goods,1650.0,1669.8,1605.0,1627.65,310223
2025-04-09,DCMSHRIRAM,Diversified,1032.0,1037.65,1005.0,1015.6,69821
2025-04-09,DEEPAKFERT,Chemicals,1111.3,1164.4,1100.0,1158.6,418621
2025-04-09,DEEPAKNTR,Chemicals,1827.75,1827.75,1785.95,1807.35,145764
2025-04-09,DELHIVERY,Services,252.0,252.0,239.55,243.35,9410341
2025-04-09,DEVYANI,Consumer Services,147.0,147.68,143.9,147.09,710402
2025-04-09,DIVISLAB,Healthcare,5300.0,5429.6,5231.6,5386.15,458062
2025-04-09,DIXON,Consumer Durables,13130.0,13313.9,12755.0,13282.45,447582
2025-04-09,DLF,Realty,620.0,624.35,607.05,612.85,2405075
2025-04-09,DMART,Consumer Services,4053.85,4151.85,4014.0,4139.3,663300
2025-04-09,DOMS,Fast Moving Consumer Goods,2635.4,2665.55,2567.25,2579.7,37791
2025-04-09,DRREDDY,Healthcare,1094.5,1103.25,1061.65,1094.05,5511474
2025-04-09,ECLERX,Services,1239.5,1239.5,1192.53,1207.03,56761
2025-04-09,EICHERMOT,Automobile and Auto Components,5270.55,5324.0,5182.35,5258.3,472302
2025-04-09,EIDPARRY,Fast Moving Consumer Goods,761.35,766.35,738.35,753.05,117163
2025-04-09,EIHOTEL,Consumer Services,363.0,363.0,350.0,353.2,207409
2025-04-09,ELECON,Capital Goods,418.4,419.95,405.55,414.55,244617
2025-04-09,ELGIEQUIP,Capital Goods,417.05,419.95,401.0,402.2,359201
2025-04-09,EMAMILTD,Fast Moving Consumer Goods,584.95,610.95,578.45,599.85,1403966
2025-04-09,EMCURE,Healthcare,965.0,965.0,900.0,905.6,87597
2025-04-09,ENDURANCE,Automobile and Auto Components,1833.0,1884.95,1820.3,1850.75,116202
2025-04-09,ENGINERSIN,Construction,163.5,163.5,158.51,158.88,2580094
2025-04-09,ERIS,Healthcare,1309.8,1377.0,1280.6,1359.6,195478
2025-04-09,ESCORTS,Capital Goods,3095.3,3170.0,3070.85,3128.75,137050
2025-04-09,ETERNAL,Consumer Services,216.0,216.0,209.86,211.39,25359931
2025-04-09,EXIDEIND,Automobile and Auto Components,355.8,366.9,352.35,364.35,2312489
2025-04-09,FACT,Chemicals,610.0,612.15,592.0,596.85,160980
2025-04-09,FEDERALBNK,Financial Services,190.5,191.95,186.92,189.96,6819642
2025-04-09,FINCABLES,Capital Goods,870.0,875.75,853.2,856.9,152799
2025-04-09,FIRSTCRY,Consumer Services,323.15,327.4,315.9,317.0,763614
2025-04-09,FIVESTAR,Financial Services,712.05,712.9,685.45,698.2,464148
2025-04-09,FLUOROCHEM,Chemicals,3710.0,3710.0,3629.65,3685.15,44245
2025-04-09,FORTIS,Healthcare,648.9,660.6,642.25,654.0,1191181
2025-04-09,FSL,Services,318.0,318.0,307.1,312.05,1554562
2025-04-09,GABRIEL,Automobile and Auto Components,526.0,527.2,513.2,518.65,159143
2025-04-09,GAIL,Oil Gas & Consumable Fuels,172.8,173.57,167.42,168.86,8093175
2025-04-09,GALLANTT,Capital Goods,405.0,405.5,391.95,398.1,52969
2025-04-09,GESHIP,Services,864.0,873.0,850.5,860.4,325111
2025-04-09,GICRE,Financial Services,395.5,396.6,388.65,395.0,222984
2025-04-09,GILLETTE,Fast Moving Consumer Goods,7974.0,8040.0,7835.5,7883.1,21248
2025-04-09,GLAND,Healthcare,1390.0,1402.9,1342.0,1392.8,389590
2025-04-09,GLAXO,Healthcare,2701.05,2710.0,2640.15,2675.3,73069
2025-04-09,GLENMARK,Healthcare,1416.45,1428.65,1339.9,1376.3,1074293
2025-04-09,GMDCLTD,Metals & Mining,267.05,273.9,261.0,268.65,733955
